iteration,loss,learning_rate,vacf_rmse,full_vacf_rmse,regularization,memory_second_diff,filter_first_diff,filter_second_diff,filter_tail,filter_norm
163,0.0018164802936933538,0.003,0.04262018645774973,0.042641512546879,0.0,0.00020995397689175147,1.0996355394063775e-06,2.90946491137178e-07,0.0,0.9558199483067094
164,0.0018068525526040355,0.003,0.042507088263065436,0.04252835776065017,0.0,0.00020992151532149548,1.100018763776008e-06,2.909505661590482e-07,0.0,0.9557834751505153
165,0.0017973993772638897,0.003,0.04239574716010899,0.0424169609453545,0.0,0.0002098892440511092,1.1003980774356477e-06,2.909545519368304e-07,0.0,0.9557445778434166
166,0.0017880432889445064,0.003,0.04228526089483789,0.04230641939548386,0.0,0.00020985485268072465,1.1007658621936895e-06,2.90958430067714e-07,0.0,0.9557010084095446
167,0.0017787253695532028,0.003,0.04217493769471631,0.04219604099235652,0.0,0.00020981636253702887,1.1011154218958204e-06,2.909621849372043e-07,0.0,0.9556509239877796
168,0.001769408604743742,0.003,0.0420643388720629,0.04208538682878263,0.0,0.0002097721529511831,1.1014414600245654e-06,2.909658047139308e-07,0.0,0.9555929021317422
169,0.0017600788800646344,0.003,0.04195329403115606,0.04197428642377878,0.0,0.00020972097514610844,1.101740403951318e-06,2.909692819654842e-07,0.0,0.9555259468862255
170,0.0017507433143791893,0.003,0.041841884689616804,0.04186282133575542,0.0,0.00020966195776359793,1.1020105566230111e-06,2.9097261386173725e-07,0.0,0.9554494886783454
171,0.0017414260657500167,0.003,0.04173039738308296,0.04175127824372568,0.0,0.00020959460663663485,1.1022520734501083e-06,2.90975801971258e-07,0.0,0.9553633792553823
172,0.0017321622500378433,0.003,0.041619253357524845,0.04164007860444103,0.0,0.0002095187998702477,1.1024667785674244e-06,2.9097885169388155e-07,0.0,0.9552678812903946
173,0.001722991016349988,0.003,0.041508926947705936,0.041529696990010294,0.0,0.00020943477792355507,1.1026578489249266e-06,2.909817714046096e-07,0.0,0.9551636511133825
174,0.0017139489949717004,0.003,0.04139986708881685,0.041420582560260204,0.0,0.00020934312740448485,1.102829405545675e-06,2.9098457140765736e-07,0.0,0.9550517124667245
175,0.001705065212194421,0.003,0.0412924352901887,0.04131309700541221,0.0,0.00020924475683239233,1.1029860578401004e-06,2.9098726281244394e-07,0.0,0.9549334192820352
176,0.0016963581839253184,0.003,0.04118686907165096,0.041207477964144854,0.0,0.00020914086273580908,1.1031324486018354e-06,2.9098985644465613e-07,0.0,0.9548104061810294
177,0.0016878353676039778,0.003,0.041083273574582364,0.041103830630447015,0.0,0.00020903288508451376,1.1032728442106849e-06,2.9099236189542185e-07,0.0,0.9546845265727123
178,0.0016794946224228027,0.003,0.04098163762495104,0.0410021438246956,0.0,0.00020892245207892397,1.1034108070838008e-06,2.9099478679157546e-07,0.0,0.9545577796434707
179,0.0016713269436261322,0.003,0.04088186570627779,0.04090232198261735,0.0,0.00020881131554930797,1.103548976438074e-06,2.909971363423945e-07,0.0,0.954432228975613
180,0.001663319584995358,0.003,0.040783815233439824,0.04080422244774336,0.0,0.0002087012794421146,1.103688970216742e-06,2.9099941318624215e-07,0.0,0.9543099167552617
181,0.0016554587735611807,0.003,0.040687329398243634,0.0407076883334172,0.0,0.00020859412489536785,1.103831407104506e-06,2.910016175278532e-07,0.0,0.9541927783618156
182,0.001647731488914935,0.003,0.040592258977727946,0.040612570342010115,0.0,0.00020849153607672193,1.1039760345062193e-06,2.9100374752713024e-07,0.0,0.9540825624596836
183,0.0016401261210088084,0.003,0.04049847060086107,0.04051873503575484,0.0,0.00020839503119108257,1.1041219376788378e-06,2.910057998765044e-07,0.0,0.9539807615085616
184,0.0016326321286001418,0.003,0.04040584275324723,0.04042606083945277,0.0,0.0002083059028414295,1.104267798054842e-06,2.9100777048855565e-07,0.0,0.9538885569123677
185,0.0016252390224886807,0.003,0.040314253341574874,0.040334425598699895,0.0,0.00020822517129012497,1.1044121658703756e-06,2.910096552100023e-07,0.0,0.953806781934334
186,0.0016179350701100612,0.003,0.040223563617736074,0.04024369049596217,0.0,0.00020815355320696695,1.104553713634911e-06,2.9101145048246364e-07,0.0,0.9537359041458157
187,0.0016107060822355258,0.003,0.04013360290623714,0.040153684770344075,0.0,0.00020809144731649557,1.1046914423005862e-06,2.910131538834131e-07,0.0,0.9536760276936342
188,0.0016035345444394462,0.003,0.04004415743200806,0.04006419453980785,0.0,0.0002080389370946275,1.104824820272259e-06,2.9101476450031084e-07,0.0,0.9536269142107422
189,0.0015963992425348237,0.003,0.03995496517999764,0.03997495765819644,0.0,0.00020799580943307752,1.1049538453815369e-06,2.910162831141311e-07,0.0,0.9535880198935729
190,0.0015892754334328196,0.003,0.039865717520606844,0.039885665341480164,0.0,0.00020796158710064154,1.1050790302399002e-06,2.9101771219230277e-07,0.0,0.9535585452440146
191,0.0015821355413058978,0.003,0.039776067443953,0.039795970406141176,0.0,0.0002079355719774645,1.105201320672858e-06,2.910190557124584e-07,0.0,0.9535374933145591
192,0.0015749503089438146,0.003,0.0396856436125687,0.03970550132890396,0.0,0.0002079168954946804,1.1053219641516605e-06,2.9102031885505447e-07,0.0,0.9535237320549353
193,0.001567690296417441,0.003,0.03959406895505236,0.039613880849689725,0.0,0.00020790457251988498,1.1054423495813403e-06,2.9102150761328413e-07,0.0,0.9535160565451061
194,0.0015603275879919939,0.003,0.039500982114271464,0.039520747430551756,0.0,0.000207897555095113,1.1055638411956386e-06,2.9102262837228207e-07,0.0,0.9535132474701896
195,0.0015528375449266481,0.003,0.03940605974880828,0.03942577756828027,0.0,0.00020789478292280802,1.1056876277857238e-06,2.9102368750671417e-07,0.0,0.9535141230567014
196,0.0015452004322452258,0.003,0.03930903753903453,0.039328706810987955,0.0,0.00020789522823136094,1.1058146045356294e-06,2.9102469103758395e-07,0.0,0.9535175827180359
197,0.0015374027573693218,0.003,0.03920972784105141,0.039229347420883645,0.0,0.00020789793352689708,1.105945299087682e-06,2.910256443771461e-07,0.0,0.9535226417030912
198,0.0015294381888939959,0.003,0.03910803228102887,0.03912760097491345,0.0,0.00020790204162839506,1.106079846979578e-06,2.910265521770027e-07,0.0,0.9535284569630857
199,0.0015213079704116813,0.003,0.03900394813876771,0.03902346475151706,0.0,0.0002079068181674933,1.1062180151526782e-06,2.9102741828068113e-07,0.0,0.9535343451340788
200,0.00151302079903629,0.003,0.03889756803498504,0.03891703141775668,0.0,0.00020791166731544628,1.1063592666001643e-06,2.910282457698357e-07,0.0,0.9535397939093161
201,0.0015045921924882262,0.003,0.038789073106845776,0.03880848220143382,0.0,0.00020791614181941932,1.1065028549937876e-06,2.9102903708392623e-07,0.0,0.953544468134723
202,0.001496043415760056,0.003,0.03867872045143241,0.03869807432827598,0.0,0.00020791994847909188,1.1066479356570147e-06,2.9102979418750824e-07,0.0,0.9535482117448376
203,0.0014874000750404967,0.003,0.03856682609498086,0.03858612398265082,0.0,0.0002079229500075042,1.1067936786500312e-06,2.9103051875738685e-07,0.0,0.9535510462495359
204,0.0014786905114938258,0.003,0.03845374509061277,0.0384729863953398,0.0,0.0002079251638704781,1.106939370874117e-06,2.9103121236355986e-07,0.0,0.9535531659923284
205,0.0014699441400473372,0.003,0.03833985054805688,0.03835903486276656,0.0,0.00020792675827959167,1.107084496671222e-06,2.910318766224902e-07,0.0,0.9535549299406365
206,0.0014611898774202425,0.003,0.038225513435665485,0.03824464053890679,0.0,0.0002079280451209744,1.1072287899347397e-06,2.910325133078608e-07,0.0,0.9535568494339803
207,0.001452454787807334,0.003,0.03811108484164855,0.038130154687646335,0.0,0.0002079294693194178,1.1073722547357488e-06,2.910331244115484e-07,0.0,0.9535595711750067
208,0.001443763043505772,0.003,0.03799688202347361,0.038015894725200526,0.0,0.00020793159402223853,1.1075151553805027e-06,2.910337121549929e-07,0.0,0.9535638548316655
209,0.001435135253625485,0.003,0.03788317903272487,0.03790213484028223,0.0,0.00020793508106552104,1.1076579801861006e-06,2.910342789575563e-07,0.0,0.9535705449195653
210,0.001426588162735736,0.003,0.037770202047854286,0.0377891013245175,0.0,0.00020794066645060815,1.1078013857394941e-06,2.910348273731147e-07,0.0,0.953580537110956
211,0.0014181346717842076,0.003,0.03765812889382859,0.03767697209185231,0.0,0.00020794913097403213,1.1079461297825055e-06,2.9103536000862284e-07,0.0,0.9535947397048947
212,0.0014097840957341403,0.003,0.037547091708068955,0.03756587934582612,0.0,0.00020796126666273548,1.108093001092909e-06,2.910358794386785e-07,0.0,0.9536140316112166
213,0.0014015425540029242,0.003,0.03743718143774881,0.037455914079120085,0.0,0.0002079778401980819,1.108242753911292e-06,2.910363881284108e-07,0.0,0.9536392187647882
214,0.0013934133943208585,0.003,0.037328452878747316,0.03734713111503187,0.0,0.00020799955499486533,1.1083960528240486e-06,2.910368883738291e-07,0.0,0.9536709913192039
215,0.0013853975756584385,0.003,0.037220929269141556,0.03723955370326633,0.0,0.00020802701396988043,1.1085534318684502e-06,2.910373822647269e-07,0.0,0.9537098842097764
216,0.0013774939738325548,0.003,0.03711460593664649,0.03713317716920051,0.0,0.00020806068523729983,1.1087152693255168e-06,2.910378716710333e-07,0.0,0.9537562436861561
217,0.0013696996138259357,0.003,0.03700945303332563,0.03702797164996276,0.0,0.00020810087297406997,1.1088817775427653e-06,2.9103835824979067e-07,0.0,0.9538102021830959
218,0.0013620098654208357,0.003,0.036905417832898677,0.03692388439288986,0.0,0.0002081476954975608,1.1090530054513891e-06,2.910388434671725e-07,0.0,0.9538716634384159
219,0.0013544186560933303,0.003,0.03680242731252017,0.0368208423385975,0.0,0.000208201072203963,1.1092288503845482e-06,2.910393286284788e-07,0.0,0.953940299119142
220,0.0013469187544968972,0.003,0.0367003917485481,0.03671875571854819,0.0,0.000208260720461198,1.1094090754266188e-06,2.9103981490885233e-07,0.0,0.9540155574388024
221,0.0013395021613109332,0.003,0.0365992098454452,0.03661752318651888,0.0,0.00020832616288533965,1.1095933287795923e-06,2.9104030337849517e-07,0.0,0.9540966834126388
222,0.001332160617352315,0.003,0.03649877555963097,0.03651703864586748,0.0,0.00020839674471320578,1.1097811623843365e-06,2.9104079501803885e-07,0.0,0.9541827495799029
223,0.0013248862089024617,0.003,0.036398986371909615,0.0364171995261001,0.0,0.00020847166028186066,1.1099720480847033e-06,2.9104129072209666e-07,0.0,0.9542726952973559
224,0.0013176720241094514,0.003,0.03629975239735736,0.036317915897316796,0.0,0.00020854998699903026,1.1101653907535593e-06,2.9104179129143606e-07,0.0,0.9543653721388842
225,0.0013105127971899059,0.003,0.03620100547208469,0.036219119561520505,0.0,0.00020863072469238036,1.11036053880901e-06,2.9104229741628817e-07,0.0,0.9544595925692846
226,0.0013034054715478146,0.003,0.036102707260644795,0.03612077216408232,0.0,0.0002087128378992887,1.110556793278474e-06,2.910428096547702e-07,0.0,0.9545541789211923
227,0.001296349618882749,0.003,0.03600485549037447,0.03602287143120184,0.0,0.00020879529852657814,1.1107534169246648e-06,2.9104332841106476e-07,0.0,0.954648009795565
228,0.001289347666886474,0.003,0.03590748761590643,0.03592545483625316,0.0,0.00020887712637517405,1.1109496449095375e-06,2.9104385391785966e-07,0.0,0.9547400613089841
229,0.001282404909955412,0.003,0.0358106815064362,0.03582860028739563,0.0,0.00020895742527447312,1.1111446980859967e-06,2.910443862267285e-07,0.0,0.954829441087679
230,0.0012755293016981143,0.003,0.035714553079915674,0.03573242376058361,0.0,0.000209035412973916,1.111337799372054e-06,2.910449252087722e-07,0.0,0.9549154135076228
231,0.0012687310512633524,0.003,0.035619251132826366,0.03563707412675272,0.0,0.0002091104434532792,1.111528192910062e-06,2.9104547056627147e-07,0.0,0.9549974153441436
232,0.00126202206466226,0.003,0.03552494988965164,0.03554272569756394,0.0,0.00020918202088831783,1.111715164985677e-06,2.910460218545005e-07,0.0,0.9550750616643436
233,0.0012554152852462745,0.003,0.035431839992389254,0.035449569210407594,0.0,0.0002092498050931522,1.1118980651047258e-06,2.910465785115503e-07,0.0,0.9551481424174749
234,0.001248923993322401,0.003,0.03534011875082484,0.03535780207379823,0.0,0.0002093136088082878,1.1120763252966253e-06,2.9104713989310365e-07,0.0,0.955216610708324
235,0.0012425611235429557,0.003,0.0352499804757812,0.03526761869578704,0.0,0.0002093733876730441,1.1122494756815955e-06,2.9104770530872746e-07,0.0,0.9552805641455306
236,0.001236338651066234,0.003,0.03516160762914907,0.03517920162956413,0.0,0.00020942922408525598,1.1124171546079425e-06,2.9104827405641704e-07,0.0,0.9553402209238598
237,0.0012302670850587107,0.003,0.03507516336467602,0.035092714110515205,0.0,0.00020948130639309576,1.112579112191176e-06,2.910488454527137e-07,0.0,0.9553958924240855
238,0.0012243550928163955,0.003,0.03499078582736312,0.03500829435276568,0.0,0.00020952990498020806,1.112735206788017e-06,2.910494188566566e-07,0.0,0.9554479541062277
239,0.0012186092617192232,0.003,0.03490858435570287,0.03492605174951834,0.0,0.00020957534680424926,1.1128853947118e-06,2.910499936868769e-07,0.0,0.9554968163513006
240,0.0012130339914607985,0.003,0.03482863751944366,0.03484606490983593,0.0,0.00020961798984700728,1.1130297142314092e-06,2.910505694321798e-07,0.0,0.9555428967001144
241,0.0012076314973361061,0.003,0.03475099275324528,0.03476838129211338,0.0,0.000209658198755209,1.1131682654937107e-06,2.9105114565677423e-07,0.0,0.9555865946749785
242,0.0012024018981833234,0.003,0.03467566723486836,0.034693018082706646,0.0,0.00020969632272149546,1.1133011883933215e-06,2.9105172200185246e-07,0.0,0.9556282700811736
243,0.001197343360554197,0.003,0.03460264961753936,0.03461996392916454,0.0,0.00020973267640104852,1.1134286405409694e-06,2.9105229818536207e-07,0.0,0.9556682253964927
244,0.001192452273693812,0.003,0.03453190225999448,0.0345491811713885,0.0,0.00020976752440506172,1.113550777347938e-06,2.910528740016402e-07,0.0,0.9557066925902215
245,0.0011877234369328357,0.003,0.034463363691503414,0.03448060830788978,0.0,0.00020980106967687887,1.1136677358806989e-06,2.9105344932210076e-07,0.0,0.9557438244819468
246,0.0011831502503730318,0.003,0.03439695117845522,0.0344141625636596,0.0,0.00020983344585231092,1.1137796236077873e-06,2.910540240975048e-07,0.0,0.955779690562495
247,0.0011787249090826504,0.003,0.03433256339224688,0.0343497425593926,0.0,0.00020986471353954904,1.1138865125401887e-06,2.910545983616488e-07,0.0,0.9558142770541546
248,0.0011744386082301924,0.003,0.03427008328309391,0.03428723118673546,0.0,0.00020989486032573542,1.1139884386428335e-06,2.91055172235663e-07,0.0,0.9558474908796827
249,0.0011702817699945276,0.003,0.034209381315576694,0.034226498845452265,0.0,0.00020992380422185002,1.1140854058477236e-06,2.9105574593166624e-07,0.0,0.9558791671304478
250,0.0011662443019152151,0.003,0.03415031920663722,0.034167407183291566,0.0,0.00020995140018781946,1.1141773935907895e-06,2.9105631975432207e-07,0.0,0.9559090795632399
251,0.0011623158908906747,0.003,0.034092754228584626,0.03410981340114507,0.0,0.00020997744932565825,1.1142643665625313e-06,2.9105689409891256e-07,0.0,0.9559369536036068
252,0.001158486328599785,0.003,0.034036544016685724,0.03405357506304381,0.0,0.00021000171028291045,1.1143462853169379e-06,2.910574694448817e-07,0.0,0.955962481284752
253,0.001154745854702996,0.003,0.03398155168180223,0.03399855521135355,0.0,0.0002100239123651461,1.1144231165081476e-06,2.910580463443338e-07,0.0,0.955985337502796
254,0.0011510854959666877,0.003,0.03392765090551787,0.03394462746445139,0.0,0.00021004376981346095,1.1144948417826173e-06,2.9105862540562846e-07,0.0,0.9560051969236614
255,0.0011474973743480273,0.003,0.033874730616611955,0.03389168069553936,0.0,0.0002100609966623091,1.1145614646953101e-06,2.9105920727286393e-07,0.0,0.956021750839954
256,0.0011439749562750358,0.003,0.03382269883192404,0.033839622875430915,0.0,0.0002100753215597988,1.1146230153855737e-06,2.91059792602651e-07,0.0,0.9560347232564638
257,0.0011405132191398255,0.003,0.03377148529662007,0.0337883837141382,0.0,0.0002100865019146934,1.1146795530891478e-06,2.9106038203998575e-07,0.0,0.9560438854896626
258,0.0011371087187570991,0.003,0.03372104267007619,0.03373791584734928,0.0,0.0002100943367396718,1.1147311668343407e-06,2.910609761952558e-07,0.0,0.956049068607971
259,0.0011337595518678047,0.003,0.03367134615467289,0.03368819446503655,0.0,0.00021009867759660082,1.1147779748448186e-06,2.9106157562437394e-07,0.0,0.9560501731208998
260,0.001130465218930726,0.003,0.03362239163014324,0.03363921544487137,0.0,0.00021009943712104113,1.1148201232374233e-06,2.9106218081377963e-07,0.0,0.9560471754473739
261,0.0011272264026470173,0.003,0.0335741925092327,0.033590992206310635,0.0,0.00021009659471103774,1.1148577845660544e-06,2.9106279217157974e-07,0.0,0.9560401308526959
262,0.001124044685402839,0.003,0.033526775648768235,0.033543551619619784,0.0,0.00021009019910599828,1.114891156640782e-06,2.910634100255163e-07,0.0,0.9560291727308374
263,0.0011209222331225268,0.003,0.03348017671880671,0.0334969293727041,0.0,0.00021008036774683108,1.114920461873486e-06,2.910640346277795e-07,0.0,0.9560145083112548
264,0.0011178614735740174,0.003,0.033434435445719994,0.03345116521181355,0.0,0.0002100672829878423,1.1149459472006403e-06,2.910646661660469e-07,0.0,0.9559964110717347
265,0.0011148647942670021,0.003,0.03338959110661588,0.033406298433709236,0.0,0.00021005118540941574,1.1149678844433888e-06,2.910653047795706e-07,0.0,0.9559752103247035
266,0.0011119342795538887,0.003,0.03334567857390053,0.03336236392824659,0.0,0.0002100323646449592,1.1149865708130615e-06,2.9106595057870297e-07,0.0,0.9559512785988666
267,0.0011090714995256642,0.003,0.03330272510659847,0.0333193889680899,0.0,0.0002100111482712853,1.1150023291771555e-06,2.9106660366600944e-07,0.0,0.9559250175487822
268,0.0011062773560271096,0.003,0.03326074797756523,0.033277390834737595,0.0,0.00020998788940915507,1.1150155076769133e-06,2.910672641570735e-07,0.0,0.9558968431840227
269,0.001103551984714799,0.003,0.03321975292976754,0.03323637527403004,0.0,0.00020996295373181253,1.115026478332946e-06,2.9106793219921176e-07,0.0,0.9558671712139302
270,0.0011008947073682174,0.003,0.033179733383018876,0.03319633570248815,0.0,0.0002099367065823093,1.1150356343802977e-06,2.910686079866134e-07,0.0,0.9558364032557751
271,0.0010983040260588342,0.003,0.033140670271719526,0.03315725304497227,0.0,0.00020990950085726626,1.1150433862218421e-06,2.9106929177081925e-07,0.0,0.9558049145601235
272,0.0010957776502741319,0.003,0.03310253238460967,0.03311909607460522,0.0,0.0002098816662306993,1.1150501560572333e-06,2.910699838659187e-07,0.0,0.9557730437778296
273,0.0010933125492942723,0.003,0.03306527709386801,0.033081822142235796,0.0,0.00020985350017739467,1.1150563714105062e-06,2.9107068464832497e-07,0.0,0.9557410851409044
274,0.0010909050243710359,0.003,0.033028851393456536,0.033045378215303095,0.0,0.00020982526112072448,1.115062457921308e-06,2.910713945514465e-07,0.0,0.9557092832679563
275,0.0010885507977877952,0.003,0.03299319320386851,0.033009702183237295,0.0,0.0002097971638877409,1.1150688318652065e-06,2.9107211405593336e-07,0.0,0.9556778306465559
276,0.001086245117953399,0.003,0.0329582329312935,0.03297472441740496,0.0,0.00020976937751534963,1.1150758929164248e-06,2.9107284367646403e-07,0.0,0.9556468677004141
277,0.0010839828807515785,0.003,0.0329238952852116,0.03294036958961266,0.0,0.00020974202532471532,1.1150840176576091e-06,2.91073583946204e-07,0.0,0.9556164852265128
278,0.0010817587671575959,0.003,0.032890101355234465,0.03290655874998725,0.0,0.0002097151870737227,1.1150935542788926e-06,2.910743354001054e-07,0.0,0.9555867288909741
279,0.0010795673956860892,0.003,0.03285677092603729,0.032873211643066134,0.0,0.00020968890291329833,1.1151048188018334e-06,2.9107509855818824e-07,0.0,0.9555576054040804
280,0.0010774034858776799,0.003,0.03282382497329767,0.032840249204985114,0.0,0.00020966317881385664,1.1151180930267447e-06,2.910758739097909e-07,0.0,0.9555290899534216
281,0.0010752620263048027,0.003,0.03279118824173352,0.0328075961428062,0.0,0.0002096379930921285,1.115133624250982e-06,2.9107666189960383e-07,0.0,0.955501134456764
282,0.0010731384381092402,0.003,0.03275879176815348,0.032775183458830556,0.0,0.0002096133036538581,1.1151516266579858e-06,2.910774629160824e-07,0.0,0.9554736761990125
283,0.0010710287234665797,0.003,0.032726575186942185,0.03274295075723736,0.0,0.00020958905557034,1.1151722841476334e-06,2.9107827728260485e-07,0.0,0.9554466464364886
284,0.0010689295880417244,0.003,0.03269448864933851,0.03271084816432239,0.0,0.00020956518862358828,1.115195754279958e-06,2.910791052515406e-07,0.0,0.9554199785831021
285,0.001066838527649958,0.003,0.032662494204361646,0.03267883771011512,0.0,0.00020954164448238057,1.1152221729442369e-06,2.9107994700121724e-07,0.0,0.9553936156340915
286,0.001064753871890604,0.003,0.032630566527270165,0.032646894057202225,0.0,0.00020951837320764305,1.1152516593466745e-06,2.910808026356421e-07,0.0,0.9553675165320851
287,0.0010626747811407346,0.003,0.032598692936078505,0.03261500451725241,0.0,0.00020949533882861957,1.11528432093035e-06,2.9108167218672303e-07,0.0,0.9553416612362782
288,0.001060601197464107,0.003,0.03256687270009368,0.03258316835920705,0.0,0.0002094725237806277,1.11532025789462e-06,2.910825556186944e-07,0.0,0.955316054317942
289,0.001058533754099924,0.003,0.03253511570749248,0.03255139547619074,0.0,0.00020944993204989807,1.1153595670584628e-06,2.9108345283440497e-07,0.0,0.9552907269736205
290,0.001056473651670662,0.003,0.032503440612813,0.03251970453207586,0.0,0.0002094275909309966,1.1154023449024426e-06,2.910843636831317e-07,0.0,0.9552657374201016
291,0.0010544225116423346,0.003,0.03247187262296917,0.03248812074638923,0.0,0.00020940555136611693,1.1154486897158484e-06,2.9108528796957193e-07,0.0,0.9552411697106126
292,0.0010523822186411862,0.003,0.032440441098129144,0.03245667349399013,0.0,0.00020938388690164807,1.1154987028591774e-06,2.910862254636856e-07,0.0,0.9552171310868145
293,0.001050354762964644,0.003,0.0324091771411223,0.03242539389327102,0.0,0.00020936269136334666,1.1155524892196503e-06,2.9108717591104637e-07,0.0,0.955193748052335
294,0.0010483420932200923,0.003,0.03237811132879885,0.03239431253638202,0.0,0.00020934207541360662,1.1156101569841415e-06,2.91088139043374e-07,0.0,0.955171161416542
295,0.001046345986835516,0.003,0.0323472717062122,0.03236345748240957,0.0,0.00020932216220937943,1.1156718168782127e-06,2.9108911458891105e-07,0.0,0.9551495206076855
296,0.0010443679436370865,0.003,0.03231668212606434,0.03233285259599098,0.0,0.00020930308242319307,1.1157375810234226e-06,2.9109010228230003e-07,0.0,0.9551289775885443
297,0.0010424091051923243,0.003,0.03228636097785448,0.0323025162758271,0.0,0.0002092849689191225,1.1158075615518275e-06,2.910911018736203e-07,0.0,0.9551096807224089
298,0.0010404702004976102,0.003,0.03225632031862299,0.03227246058499134,0.0,0.00020926795138808822,1.1158818690923295e-06,2.9109211313626503e-07,0.0,0.9550917689310667
299,0.0010385515170350623,0.003,0.032226565393089324,0.03224269077082752,0.0,0.00020925215124119667,1.1159606112146012e-06,2.9109313587336083e-07,0.0,0.9550753664595883
300,0.0010366528952769683,0.003,0.03219709451607347,0.03221320514731235,0.0,0.00020923767703585772,1.1160438908886913e-06,2.9109416992248434e-07,0.0,0.9550605785169449
301,0.0010347737442870468,0.003,0.032167899283090384,0.032183995305755435,0.0,0.00020922462066933498,1.116131804996776e-06,2.910952151585114e-07,0.0,0.9550474880002362
302,0.0010329130759810005,0.003,0.03213896507327205,0.032155046617972805,0.0,0.0002092130545205676,1.1162244429206464e-06,2.910962714945117e-07,0.0,0.9550361534381828
303,0.001031069555656509,0.003,0.03211027180913467,0.032126338996434425,0.0,0.00020920302965815138,1.1163218852250656e-06,2.910973388807104e-07,0.0,0.9550266082119354
304,0.0010292415663999397,0.003,0.032081794937315146,0.03209784787549125,0.0,0.00020919457516445632,1.1164242024617413e-06,2.910984173016462e-07,0.0,0.9550188610338135
305,0.0010274272848029503,0.003,0.03205350659136923,0.03206954537475538,0.0,0.000209187698558557,1.116531454128338e-06,2.910995067717539e-07,0.0,0.9550128975926434
306,0.0010256247650425078,0.003,0.03202537689149822,0.03204140159947699,0.0,0.000209182387237707,1.116643687827823e-06,2.911006073296939e-07,0.0,0.9550086832125088
307,0.001023832027844506,0.003,0.03199737532743125,0.03201338602411865,0.0,0.00020917861080351865,1.1167609386814836e-06,2.9110171903181566e-07,0.0,0.9550061663234308
308,0.001022047150283221,0.003,0.031969472161473375,0.03198546889610538,0.0,0.0002091763240967483,1.1168832290507477e-06,2.911028419451837e-07,0.0,0.9550052825099117
309,0.001020268351919492,0.003,0.03194163978131824,0.031957622589314325,0.0,0.00020917547073649753,1.1170105686163605e-06,2.911039761406067e-07,0.0,0.9550059588871825
310,0.0010184940725994093,0.003,0.03191385392896648,0.031929822833608,0.0,0.0002091759869454148,1.1171429548479103e-06,2.911051216860879e-07,0.0,0.9550081185549049
311,0.0010167230374346897,0.003,0.031886094734769416,0.03190204974939545,0.0,0.00020917780544258877,1.1172803738733235e-06,2.9110627864106287e-07,0.0,0.9550116848923706
312,0.0010149543051149528,0.003,0.03185834749504363,0.03187428862563591,0.0,0.00020918085919819284,1.1174228017292963e-06,2.9110744705172536e-07,0.0,0.9550165854855736
313,0.0010131872967372702,0.003,0.03183060314755707,0.0318465303955628,0.0,0.00020918508486684345,1.117570205943314e-06,2.911086269476509e-07,0.0,0.9550227555119833
314,0.0010114218036865227,0.003,0.031802858420062224,0.03181877178529126,0.0,0.0002091904257475808,1.1177225473698614e-06,2.91109818339831e-07,0.0,0.9550301404503997
315,0.001009657974616313,0.003,0.031775115650714995,0.031791015134147144,0.0,0.00020919683415455774,1.1178797821814119e-06,2.911110212201396e-07,0.0,0.9550386980279101
316,0.0010078962830927232,0.003,0.0317473823029982,0.0317632679093478,0.0,0.00020920427312134468,1.1180418639016599e-06,2.9111223556216986e-07,0.0,0.9550483993610335
317,0.001006137478803114,0.003,0.03171967021901574,0.031735541958922656,0.0,0.00020921271740122248,1.1182087453658524e-06,2.911134613232924e-07,0.0,0.9550592292913036
318,0.0010043825262598509,0.003,0.03169199467152314,0.03170785256326932,0.0,0.00020922215376348034,1.1183803805011898e-06,2.911146984477389e-07,0.0,0.9550711859550111
319,0.0010026325355540259,0.003,0.03166437328535062,0.03168021735603706,0.0,0.00020923258062011127,1.1185567258377988e-06,2.911159468704693e-07,0.0,0.9550842796612223
320,0.00100088868990624,0.003,0.03163682490241775,0.031652655188573464,0.0,0.00020924400704758228,1.1187377416853612e-06,2.911172065215572e-07,0.0,0.9550985311805625
321,0.0009991521745481514,0.003,0.03160936846171007,0.03162518500934068,0.0,0.000209256451292939,1.1189233929389298e-06,2.9111847733082524e-07,0.0,0.9551139695690037
322,0.0009974241109252245,0.003,0.0315820219575192,0.031597824821634216,0.0,0.00020926993887287587,1.1191136495063595e-06,2.9111975923245803e-07,0.0,0.9551306296657207
323,0.0009957054994436353,0.003,0.03155480152755893,0.03157059077124279,0.0,0.0002092845003870368,1.1193084863760582e-06,2.911210521693531e-07,0.0,0.9551485494118586
324,0.000993997173106939,0.003,0.03152772070903539,0.031543496402146216,0.0,0.0002093001691739883,1.1195078833648914e-06,2.9112235609698405e-07,0.0,0.9551677671379053
325,0.0009922997635048165,0.003,0.03150078988699834,0.03151655210459066,0.0,0.00020931697893888937,1.119711824600678e-06,2.9112367098658787e-07,0.0,0.9551883189615334
326,0.0009906136798052193,0.003,0.031474015946574396,0.031489764767147904,0.0,0.00020933496147688716,1.1199202978013145e-06,2.911249968275312e-07,0.0,0.9552102364257071
327,0.0009889391007077346,0.003,0.03144740212971072,0.031463137633387296,0.0,0.000209354144605779,1.1201332934137968e-06,2.91126333628749e-07,0.0,0.9552335444891663
328,0.0009872759787522565,0.003,0.03142094808805515,0.031436670354782356,0.0,0.00020937455040599706,1.120350803672601e-06,2.9112768141919035e-07,0.0,0.9552582599589337
